,filename,animal_type,animal
470,ea36b50b2ef3013ed1584d05fb1d4e9fe777ead218ac104497f5c97faee8b1b8_640.jpg,4,scoiattolo
471,ea36b50c2af0013ed1584d05fb1d4e9fe777ead218ac104497f5c97faee8b1b8_640.jpg,0,elefante
472,ea36b50c2df3023ed1584d05fb1d4e9fe777ead218ac104497f5c97faee8b1b8_640.jpg,4,scoiattolo
473,ea36b50c2ef7003ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,4,scoiattolo
474,ea36b50c2ff4053ed1584d05fb1d4e9fe777ead218ac104497f5c97faee8b1b8_640.jpg,4,scoiattolo
475,ea36b50e2afc053ed1584d05fb1d4e9fe777ead218ac104497f5c978a6e8b0b1_640.jpg,4,scoiattolo
476,ea36b50e2ef5033ed1584d05fb1d4e9fe777ead218ac104497f5c978a6e8b0b1_640.jpg,3,pecora
477,ea36b50e2ef5093ed1584d05fb1d4e9fe777ead218ac104497f5c978a6e8b0b1_640.jpg,3,pecora
478,ea36b50f2cfc063ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.png,1,farfalla
479,ea36b6062df3093ed1584d05fb1d4e9fe777ead218ac104497f5c978a6e8b0b1_640.jpg,0,elefante
480,ea36b60a2bf6063ed1584d05fb1d4e9fe777ead218ac104497f5c978a6e8b0b1_640.jpg,0,elefante
481,ea36b60b20fc063ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,1,farfalla
482,ea36b60b21f5033ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,4,scoiattolo
483,ea36b60b21f7013ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,1,farfalla
484,ea36b60b2bf4083ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,1,farfalla
485,ea36b60b2ef5063ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,1,farfalla
486,ea36b60c2af1043ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,1,farfalla
487,ea36b60d2afd023ed1584d05fb1d4e9fe777ead218ac104497f5c978a6e8b0b1_640.jpg,3,pecora
488,ea36b60d2df7073ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,1,farfalla
489,ea36b60e20fd003ed1584d05fb1d4e9fe777ead218ac104497f5c978a6e8b0b1_640.jpg,4,scoiattolo
490,ea36b60e2dfc033ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,1,farfalla
491,ea36b60e2dfd003ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,1,farfalla
492,ea36b60e2ef4033ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,1,farfalla
493,ea36b60e2ef5003ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,1,farfalla
494,ea36b60f21f1033ed1584d05fb1d4e9fe777ead218ac104497f5c978a6e8b0b1_640.jpg,3,pecora
495,ea36b60f2af4013ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,4,scoiattolo
496,ea36b70828f7083ed1584d05fb1d4e9fe777ead218ac104497f5c978a6e8b0b1_640.jpg,0,elefante
497,ea36b70c2cfd043ed1584d05fb1d4e9fe777ead218ac104497f5c978a6e8b0b1_640.jpg,0,elefante
498,ea36b70c2cfd063ed1584d05fb1d4e9fe777ead218ac104497f5c978a6e8b0b1_640.jpg,4,scoiattolo
499,ea36b70c2ef4003ed1584d05fb1d4e9fe777ead218ac104497f5c978a6e8b0b1_640.jpg,3,pecora
500,ea36b70c2ef5083ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,4,scoiattolo
501,ea36b70c2ff5063ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,1,farfalla
502,ea36b70d2efd063ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,1,farfalla
503,ea36b70e2af2003ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,1,farfalla
504,ea36b70f29f2013ed1584d05fb1d4e9fe777ead218ac104497f5c978a6e8b0b1_640.jpg,0,elefante
505,ea36b90c2cf3013ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,1,farfalla
506,ea36b90c2cf3053ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,4,scoiattolo
507,ea36b90d2cf5093ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,1,farfalla
508,ea36b90d2cf6013ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,1,farfalla
509,ea36b90d2ff1093ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,4,scoiattolo
510,ea37b00629f3033ed1584d05fb1d4e9fe777ead218ac104497f5c978a6e8b0b1_640.jpg,4,scoiattolo
511,ea37b0072bf1043ed1584d05fb1d4e9fe777ead218ac104497f5c978a6ebb3bf_640.jpg,4,scoiattolo
512,ea37b0082af3013ed1584d05fb1d4e9fe777ead218ac104497f5c978a6e8b0b1_640.jpg,4,scoiattolo
513,ea37b10f2efc073ed1584d05fb1d4e9fe777ead218ac104497f5c978a6eab2b0_640.jpg,3,pecora
514,ea37b20f2ef01c22d2524518b7444f92e37fe5d404b0144390f8c078a1ebb2_640.jpg,4,scoiattolo
515,ea37b4072bfc013ed1584d05fb1d4e9fe777ead218ac104497f5c978a6e8b0b1_640.jpg,3,pecora
516,ea37b40b2ef5013ed1584d05fb1d4e9fe777ead218ac104497f5c978a6e8b0b1_640.jpg,4,scoiattolo
517,ea37b40b2ff6043ed1584d05fb1d4e9fe777ead218ac104497f5c978a6e8b0b1_640.jpg,3,pecora
518,ea37b40b2ff6093ed1584d05fb1d4e9fe777ead218ac104497f5c978a6e8b0b1_640.jpg,0,elefante
519,ea37b40e2cf4003ed1584d05fb1d4e9fe777ead218ac104497f5c978a6e8b0b1_640.jpg,3,pecora
520,ea37b40f2afd043ed1584d05fb1d4e9fe777ead218ac104497f5c978a6ebb3bf_640.jpg,4,scoiattolo
521,ea37b5092ff5083ed1584d05fb1d4e9fe777ead218ac104497f5c978a6e8b0b1_640.jpg,0,elefante
522,ea37b50a29f2053ed1584d05fb1d4e9fe777ead218ac104497f5c978a6e8b0b1_640.jpg,0,elefante
523,ea37b60d2cf2063ed1584d05fb1d4e9fe777ead218ac104497f5c978a6e8b0b1_640.jpg,4,scoiattolo
524,ea37b60d2ef1043ed1584d05fb1d4e9fe777ead218ac104497f5c978a6e8b0b1_640.jpg,3,pecora
525,ea37b70c2af4093ed1584d05fb1d4e9fe777ead218ac104497f5c978a6e8b0b1_640.jpg,3,pecora
526,ea37b70c2af5043ed1584d05fb1d4e9fe777ead218ac104497f5c978a6e8b0b1_640.jpg,3,pecora
527,ea37b70c2af6013ed1584d05fb1d4e9fe777ead218ac104497f5c978a6e8b0b1_640.jpg,0,elefante
528,ea37b70e2bfd083ed1584d05fb1d4e9fe777ead218ac104497f5c978a6e8b0b1_640.jpg,3,pecora
529,ea37b80a2cf3033ed1584d05fb1d4e9fe777ead218ac104497f5c978a6e8b0b1_640.jpg,4,scoiattolo
530,ea37b80b20f0023ed1584d05fb1d4e9fe777ead218ac104497f5c978a6e8b0b1_640.jpg,0,elefante
531,ea37b80b20f5003ed1584d05fb1d4e9fe777ead218ac104497f5c978a6e8b0b1_640.jpg,3,pecora
532,ea37b80f2af5003ed1584d05fb1d4e9fe777ead218ac104497f5c978a6e8b0b1_640.jpg,3,pecora
533,ea37b90b2dfd063ed1584d05fb1d4e9fe777ead218ac104497f5c978a6e8b0b1_640.jpg,3,pecora
534,ea37b90b2dfd083ed1584d05fb1d4e9fe777ead218ac104497f5c978a6e8b0b1_640.jpg,3,pecora
535,ea37b90b2ef4023ed1584d05fb1d4e9fe777ead218ac104497f5c978a6e8b0b1_640.jpg,4,scoiattolo
536,ea37b90b2ef4073ed1584d05fb1d4e9fe777ead218ac104497f5c978a6e8b0b1_640.jpg,3,pecora
537,ea3db50928fc1c22d2524518b7444f92e37fe5d404b0144390f8c078a1ebb2_640.jpg,4,scoiattolo
538,OIP-__wtYf6sbvlOlMBMHyA3OAAAAA.jpeg,0,elefante
539,OIP-_01xh7qI0nvypZLkOxGyIgHaFi.jpeg,2,mucca
540,OIP-_1fZ4ZAaldRi0hgUW7DVuQHaFr.jpeg,4,scoiattolo
541,OIP-_1Zlq8IuJjORr6HhIGetCQHaFj.jpeg,3,pecora
542,OIP-_2Il44HQzZrQQwqKl7oUOwHaFj.jpeg,2,mucca
543,OIP-_2UQ4ixe4HMHonmuAP3vFAHaEk.jpeg,2,mucca
544,OIP-_4RZtMsk4I0NT7DxZOiWjgHaFj.jpeg,0,elefante
545,OIP-_5bWJ7SoPigN4PgV6UozJAHaEo.jpeg,4,scoiattolo
546,OIP-_6CJGv4_77hKyrXuGH4pTAHaE7.jpeg,2,mucca
547,OIP-_70RDqJmC7ljmaNGblpF0QHaEx.jpeg,2,mucca
548,OIP-_7azUmSrj5WRPxxt4zgtIgHaFJ.jpeg,2,mucca
549,OIP-_7pz-4WgSloa6KRjq6DozAHaFj.jpeg,4,scoiattolo
550,OIP-_b7M9TMyyPRiNxAbf_EmkQHaE8.jpeg,4,scoiattolo
551,OIP-_CfAAHdwS_7kSIEuKo_LhQHaG7.jpeg,0,elefante
552,OIP-_cwStB4RUBpoAm0dmJ0hIAHaFj.jpeg,4,scoiattolo
553,OIP-_CygoxlOH2ORAFiulW4WpQHaFI.jpeg,4,scoiattolo
554,OIP-_drWCjlWkUA3_BvlQCemqAHaEo.jpeg,4,scoiattolo
555,OIP-_dVEHaJdv_2qGvKpQOVEJwHaFj.jpeg,4,scoiattolo
556,OIP-_Dx1fsxBCBSXQ_kgAXAxVwHaDP.jpeg,3,pecora
557,OIP-_etMNqBBhvthcoMi5V2zCQHaE7.jpeg,4,scoiattolo
558,OIP-_EvN_312zIDxisMl_CA17AHaJh.jpeg,2,mucca
559,OIP-_EZ9JozG9mdvRNA_kficAgAAAA.jpeg,4,scoiattolo
560,OIP-_flk9r3BRf3VxU5zWSep5QHaE8.jpeg,4,scoiattolo
561,OIP-_fWk4njp2B9RPtn7QK_nBgAAAA.jpeg,0,elefante
562,OIP-_Fxua4zIwTGQEpNvgod-ZgHaFT.jpeg,2,mucca
563,OIP-_GGhpT1ecnjpxh5w86ainwHaE7.jpeg,4,scoiattolo
564,OIP-_GXcWuoMOJ-aLnFOH9U52gAAAA.jpeg,4,scoiattolo
565,OIP-_iQfAJXafptl_zzDPcRKAgHaE7.jpeg,2,mucca
566,OIP-_JAjp2YUwtnIMkoYOjPRKgHaFj.jpeg,2,mucca
567,OIP-_jpMl-tHPdybTv67n6nNiQHaE5.jpeg,1,farfalla
568,OIP-_k5JGFJdEOADeeI6S5OZLgHaEw.jpeg,0,elefante
569,OIP-_kiyj8R2JYihtRF0_MURRQHaE8.jpeg,4,scoiattolo
570,OIP-_lEB2E_BnSgc4Peh-rZ3rQHaFf.jpeg,4,scoiattolo
571,OIP-_LQ_PTWmYyR9N_fPk5W49AHaHF.jpeg,4,scoiattolo
572,OIP-_Lqu0P1huPpO-BYjvUuNpwHaE8.jpeg,4,scoiattolo
573,OIP-_LTqtCctZiQNdcmxKsvp7QHaEm.jpeg,4,scoiattolo
574,OIP-_NTjryC6siDm7PEsYmY-vQHaFj.jpeg,4,scoiattolo
575,OIP-_oc6ePnvxzxC6FJwE6TxHQHaE7.jpeg,2,mucca
576,OIP-_oLlGR00GY3Jxjq6aHbKrwHaFb.jpeg,4,scoiattolo
577,OIP-_p2nrbNACvsScbqzFTAjtgHaFe.jpeg,0,elefante
578,OIP-_pyUwWG1Gyb1Sr5v-SVk_QHaEo.jpeg,4,scoiattolo
579,OIP-_QADUIj-ZwXUHDnTkLUivwHaJ_.jpeg,4,scoiattolo
580,OIP-_R-8LYPFSIPDgPIB4BszTgAAAA.jpeg,3,pecora
581,OIP-_rMOzD8-J2Am0NvqL05rNgEgDY.jpeg,4,scoiattolo
582,OIP-_s7hp8AbJLmAh4w8T_f2UgHaHa.jpeg,4,scoiattolo
583,OIP-_t1IBSscCgc_UdXLBsdQJwHaFj.jpeg,4,scoiattolo
584,OIP-_T8AQvjmXvcLySyAH7_UpwHaE_.jpeg,4,scoiattolo
585,OIP-_-tg9T0bzHlxyBhXL8Z46AHaFj.jpeg,4,scoiattolo
586,OIP-_u4Bv8-JPxseOwAmNT2pIAHaE5.jpeg,3,pecora
587,OIP-_U7JiIoYjbWPqmmmmdsvJwHaF5.jpeg,0,elefante
588,OIP-_uFXQdQ0ohzESYoWiZUSWQHaE7.jpeg,2,mucca
589,OIP-_Uj2DhvKfUsRF2V0V9ufDQHaFk.jpeg,2,mucca
590,OIP-_VBkNQd_MZI4xoemUb-FtAHaE7.jpeg,4,scoiattolo
591,OIP-_vfO5oTfXbYTmQa3fLqygwHaEK.jpeg,2,mucca
592,OIP-_WyHKgREia-4VijlL6DNswHaFj.jpeg,4,scoiattolo
593,OIP-_xFGMN0UbYduHdiXQ1maZAHaIF.jpeg,4,scoiattolo
594,OIP-_XkUFCI2duAyKDD9utKQzgHaFc.jpeg,4,scoiattolo
595,OIP-_XTo_PganejtNU_34Qf-4AHaE8.jpeg,2,mucca
596,OIP-_YhteqH1eojqiNVzyYf9SAHaFG.jpeg,2,mucca
597,OIP-0_QS9F_3tU65pqSudWhPEAHaE8.jpeg,0,elefante
598,OIP-00qwuq8LDwY8bqltA0QfzwHaLF.jpeg,4,scoiattolo
599,OIP-01deWMs3t2fSlsMMrJhQawHaFs.jpeg,2,mucca
600,OIP-02PCcubjRfmizjMlmiJQOQHaGS.jpeg,4,scoiattolo
601,OIP-03xXk3BG1koXi5RwOHQJUgHaFj.jpeg,3,pecora
602,OIP-05T6sCe22QahSh0JKJW06QHaEm.jpeg,4,scoiattolo
603,OIP-0argfBTTuc5ix8OVjBcWLwHaE3.jpeg,2,mucca
604,OIP-0BjjCXTQdSG7WdJfYLdkCQAAAA.jpeg,4,scoiattolo
605,OIP-0d2QLvkmE5B7jysD1eqn2wHaE7.jpeg,2,mucca
606,OIP-0D37KTg4KqpHYRFwnOHtJAHaE7.jpeg,4,scoiattolo
607,OIP-0Dq7FVTeEIk_0t8VK7qWOQHaE8.jpeg,4,scoiattolo
608,OIP-0duU8h_Dl8-kjgJF9WZJ-QHaE7.jpeg,4,scoiattolo
609,OIP-0e_jC-QOtZcuTCPcy3BtRgHaJh.jpeg,4,scoiattolo
610,OIP-0F1ige9tCepKUCMYKKmxlwAAAA.jpeg,4,scoiattolo
611,OIP-0FHHBZQRsahkBa3TGgOA1QHaE8.jpeg,4,scoiattolo
612,OIP-0fn3_HpcdIKqNO93-06GpAHaE6.jpeg,4,scoiattolo
613,OIP-0FWMXJAGZ9fwEww2wAJcngHaE9.jpeg,2,mucca
614,OIP-0GZlVDOLvJ6v3ypXwXcykQHaEK.jpeg,4,scoiattolo
615,OIP-0h4l2T_792LYTbp1hSzdswHaHa.jpeg,2,mucca
616,OIP-0hI_47Tx9Vq-jhfFjyWKQwHaFj.jpeg,4,scoiattolo
617,OIP-0ijcF8ml7hBYjsR3GXpiTQHaE8.jpeg,4,scoiattolo
618,OIP-0ITPiFN_v9WvSPfusSF2CwHaE8.jpeg,4,scoiattolo
619,OIP-0IyWQ1PjC5O_mACIlSEiBwHaLG.jpeg,4,scoiattolo
620,OIP-0jxhbztRUvLNxhHDVYzDxAHaEg.jpeg,4,scoiattolo
621,OIP-0kaFpS0Oz-_SJkdUixQ8pwHaEm.jpeg,2,mucca
622,OIP-0KCU_6eXxmKdWOcZxyzsZwHaE2.jpeg,4,scoiattolo
623,OIP-0kTmmoIaGiwYL1FDYbL_hgHaFQ.jpeg,3,pecora
624,OIP-0LD122m9ecpo8zEazPNLrgHaGW.jpeg,4,scoiattolo
625,OIP-0ldBTWg_nbEWBFlj0QivFAAAAA.jpeg,2,mucca
626,OIP-0lMqu79_kHTI9Zlo2vEsKwHaFE.jpeg,4,scoiattolo
627,OIP-0lYA1iCnaqSWG2Gte5BMQwHaEo.jpeg,2,mucca
628,OIP-0nN4r60Gvwu6tKx-yEIUFAHaE7.jpeg,4,scoiattolo
629,OIP-0OszTGTamFGGjvq8hxZcdQHaLF.jpeg,4,scoiattolo
630,OIP-0OY1Cca1G32etxKdztZkUwHaF7.jpeg,4,scoiattolo
631,OIP-0OYLuJft7OtiMYz5ATNzJgHaEK.jpeg,4,scoiattolo
632,OIP-0p991juHMjs2JudwJR6iqwHaFj.jpeg,2,mucca
633,OIP-0PHIc2w-AeE_YXpq9Iya6AHaMZ.jpeg,4,scoiattolo
634,OIP-0Pjhtfnj2YJKzgjC7Rx_TQHaE3.jpeg,2,mucca
635,OIP-0PNsqeEQHUNPp6ffYB1yyQHaFj.jpeg,4,scoiattolo
636,OIP-0PzAhwRXt2eSfvkZS71nDAHaEw.jpeg,2,mucca
637,OIP-0R1d0xxrapIM2wlKn2p91AHaFR.jpeg,2,mucca
638,OIP-0Stn61nrMY4fiOFvDASS_AAAAA.jpeg,4,scoiattolo
639,OIP-0SwWnZTgIxQGLEKAqkSrdwHaFc.jpeg,2,mucca
640,OIP-0T8A92vWXyIYCcmBW8BnmgHaEH.jpeg,4,scoiattolo
641,OIP-0Tb91v0XYZ_AvWG5zA3wkgHaE7.jpeg,4,scoiattolo
642,OIP-0TCkBoMQem21wk5x2_ShnQHaFj.jpeg,0,elefante
643,OIP-0Uv9fHtfrWNxQl-kChx4wwHaGL.jpeg,4,scoiattolo
644,OIP-0v841L9YNXca-2QleNygKwHaE8.jpeg,4,scoiattolo
645,OIP-0vCCO4SZ25nuEydr_cEP3wHaE6.jpeg,2,mucca
646,OIP-0vytyiXrqX7dCwOWwlmh-wHaFj.jpeg,3,pecora
647,OIP-0W7Pidqn1pnDyKu3dnYybgHaE7.jpeg,4,scoiattolo
648,OIP-0WIWbhvRGA4mwPOcFM1M7QHaFP.jpeg,2,mucca
649,OIP--0Yr2a_yg2hs5QgCoHAOnAHaLJ.jpeg,4,scoiattolo
650,OIP-1b01PBRF9gYAQxQCGK6oKAAAAA.jpeg,2,mucca
651,OIP-1bdfFKzkU_HfUimBYVivrAHaFH.jpeg,4,scoiattolo
652,OIP-1C0AY5jNMeAWT0qj8tk1IQHaE8.jpeg,2,mucca
653,OIP-1cgGsO-5W2Zd7M1yO3-K8gHaFj.jpeg,4,scoiattolo
654,OIP-1cGyBG5VvAiMlB88JpLZfgHaD4.jpeg,4,scoiattolo
655,OIP-1d5aHAvQyKwZgJ1p5Jx1rwHaGc.jpeg,3,pecora
656,OIP-1dcLlGo-oFc6UqTUl6yeHwHaEt.jpeg,2,mucca
657,OIP-1ddYlJDY0e7D9oNYpVcVRgAAAA.jpeg,0,elefante
658,OIP-1dV_OhJz22TDNYfUI8Z1TAHaEf.jpeg,4,scoiattolo
659,OIP-1F0PqZFf2WcgnSxi6NnJcwHaFb.jpeg,2,mucca
660,OIP-1FbU_lujEg5exq1cPCmSmAHaFV.jpeg,0,elefante
661,OIP-1FOgjD7WAsg3QjHo2VeZQAHaC8.jpeg,0,elefante
662,OIP-1HaCHFv2gyxfG0ZaMT8qtgHaFk.jpeg,0,elefante
663,OIP-1hS_06m-_uOxvVd8iK_-PQHaG3.jpeg,2,mucca
664,OIP-1hSIgzGdBweAlnjTuQVZ6AHaKG.jpeg,0,elefante
665,OIP-1IFsAeKPX6i0ryTCPd9gsQHaH_.jpeg,4,scoiattolo
666,OIP-1irfBSzjuW_IKzpr03VkegHaFH.jpeg,2,mucca
667,OIP-1jjnojRaDCReHMWegNzXewHaFH.jpeg,4,scoiattolo
668,OIP-1Jl6a3q2xMTNnc4nywKROwHaE8.jpeg,3,pecora
669,OIP-1l7Ca_iCFqgdLUnOUfanvgAAAA.jpeg,4,scoiattolo
670,OIP-1L7YAkx0PfjhEef7yXhtPgHaFh.jpeg,4,scoiattolo
671,OIP-1Lfus_MN4kLo85GAPeKDQAHaE8.jpeg,4,scoiattolo
672,OIP-1lNC2cLpWgtXYfhRA5vwkgHaLF.jpeg,4,scoiattolo
673,OIP-1mk2qNWGFN5T61jChUd-2AAAAA.jpeg,4,scoiattolo
674,OIP-1nGEToCC9uSP59gwcHp5OwHaFP.jpeg,2,mucca
675,OIP-1NxvGWjwzbEej8_ANg-xpAHaGB.jpeg,0,elefante
676,OIP-1OdfTFjfbPcdyp2rjW3JtgHaFB.jpeg,2,mucca
677,OIP-1OEg6yZosok8zB5P_0qAUgHaFj.jpeg,4,scoiattolo
678,OIP-1oQ4IZX1rFUPK-MxjMaKcAHaFj.jpeg,4,scoiattolo
679,OIP-1ousJgS026f4njgA0KoICwHaE7.jpeg,3,pecora
680,OIP-1pK_piy_IfX78Logxs8QBwHaEc.jpeg,4,scoiattolo
681,OIP-1PLkChGK1BoddiAgwOloVgHaFj.jpeg,2,mucca
682,OIP-1PS7kGhnuGKxDM1B3L-jWwHaFj.jpeg,3,pecora
683,OIP-1qRPzXH-kcEidmUI_wbdaAAAAA.jpeg,4,scoiattolo
684,OIP-1SeCUziCDUFd3V-RYG8OSgHaF7.jpeg,4,scoiattolo
685,OIP-1SVdvhAO-68BYuw0hj-3kAAAAA.jpeg,4,scoiattolo
686,OIP-1UcpyPpp0fHKdysQn5hPaQHaD3.jpeg,2,mucca
687,OIP-1uzx-s01BbaY0Mwb38xGTwHaFj.jpeg,0,elefante
688,OIP-1vHrZWIs0xyKNJABuiSamAHaEO.jpeg,2,mucca
689,OIP-1W2VYqBUs_SlHpNbYXrLnQHaFj.jpeg,2,mucca
690,OIP-1WYuq2Nn0ZkS-DptHGSpqQHaEh.jpeg,2,mucca
691,OIP-1X1XBnJffod12V2XofGJIgHaJ4.jpeg,2,mucca
692,OIP-1x8XOsvNxvL9UGQvfTo6igHaFj.jpeg,4,scoiattolo
693,OIP-1xfYXo9pVq3WF7QqHmolWAHaG3.jpeg,2,mucca
694,OIP-1-XKqEofzul1OcwmtdqyVQHaE0.jpeg,4,scoiattolo
695,OIP-1Xxs7JCbEPDa6D14EblULAAAAA.jpeg,0,elefante
696,OIP-1Ym4R-96JIStzPB7yrocUAHaE7.jpeg,4,scoiattolo
697,OIP-1yYkpcirl-rkMefYoySvPwHaEo.jpeg,4,scoiattolo
698,OIP-1z16f_W-jyqs1wSdX8BCNgHaLH.jpeg,4,scoiattolo
699,OIP-1ZBIa72qOXcbrThA4knxlgHaFj.jpeg,2,mucca
700,OIP-2__NpI2rLlo-FYlj7h-fNwHaE7.jpeg,4,scoiattolo
701,OIP-2_WRE6ujb70tvxjnueP6eQHaE8.jpeg,2,mucca
702,OIP-2alswI1Ju3eSZlA3otQgygHaE8.jpeg,4,scoiattolo
703,OIP-2B17EB8nXmQSlJiN7M3oSgHaFW.jpeg,3,pecora
704,OIP-2cHYMnL2pk4WwKlAylqVWQAAAA.jpeg,4,scoiattolo
705,OIP--2DLJjX4d5SG0eF_EXsO9AHaEk.jpeg,4,scoiattolo
706,OIP-2fPI2e-iTxcCXOlx5Ha94wHaE8.jpeg,2,mucca
707,OIP-2fxzKsnG9vQrWMnBRwYWnAHaE6.jpeg,2,mucca
708,OIP-2gyAu7cLEnWMQshTDBlbzgAAAA.jpeg,4,scoiattolo
709,OIP-2h83tEtPUJS2PiCLCR6-aAHaFO.jpeg,2,mucca
710,OIP-2hYbvCNdpbzTxYA5QyUAYAHaFj.jpeg,4,scoiattolo
711,OIP-2iGyNX86hTNJxDPTmy5uCAHaFP.jpeg,2,mucca
712,OIP-2IKF9PpTCdZqnyq3sr-W-gHaFA.jpeg,4,scoiattolo
713,OIP-2isf3k0bJLeH4WB09NBXngAAAA.jpeg,2,mucca
714,OIP-2iwLM-Nx6Q0IIM-tKxYEnAHaFj.jpeg,4,scoiattolo
715,OIP--2ix__438O7A-yHzROPhGwHaFj.jpeg,2,mucca
716,OIP-2jz4E1UtbAfOTJu01lNyjgHaGl.jpeg,4,scoiattolo
717,OIP-2KOoIjACnd5Zd8O-K-5CSwHaE6.jpeg,3,pecora
718,OIP-2kPKPNKLZk-hlJC9a2LPggHaIc.jpeg,4,scoiattolo
719,OIP-2KtnuE6QcQoAuX6Qc0OCjgHaFj.jpeg,4,scoiattolo
720,OIP-2laahR5mKQFNkBu-JNRbxAHaHz.jpeg,0,elefante
721,OIP-2Lr-iWgO6ztIKZ-kqTMzVgHaFA.jpeg,4,scoiattolo
722,OIP-2LuphON3Pki_UkxF105hVwHaE7.jpeg,4,scoiattolo
723,OIP-2m0N5Sp1KaHVJfrCr5RrRAHaFc.jpeg,2,mucca
724,OIP-2m3TPDjELEhG23vO5X9EIQHaFq.jpeg,2,mucca
725,OIP-2Mr3BIHLN0aWIIa6MOHMmwHaE8.jpeg,2,mucca
726,OIP-2NR1yHYYgYGG2KL36kqndAHaKh.jpeg,3,pecora
727,OIP-2oI8_sp4zr1HmKfhJmQHNwHaE3.jpeg,0,elefante
728,OIP-2osjoOVq9qOk4pLqfrHT4QHaEX.jpeg,4,scoiattolo
729,OIP-2P3Iz-fp-Z1R3_8W_LaRAwHaDe.jpeg,2,mucca
730,OIP-2pyGQ1Z-1ZqmxsX0NF6LpwHaFh.jpeg,4,scoiattolo
731,OIP-2qGc6MkDYXePcg3fviwc7QHaEO.jpeg,4,scoiattolo
732,OIP-2QszCnoBnSJ_JEAftge-DgHaE8.jpeg,4,scoiattolo
733,OIP-2RFVoPqR9gqjucro1rp7uwHaE8.jpeg,2,mucca
734,OIP-2rJMguIV_3eMmh54yJNBiwHaLL.jpeg,4,scoiattolo
735,OIP-2rlD98nFr6c1FXopM8QrEwHaIc.jpeg,2,mucca
736,OIP-2RxYo09k70tm8lyI2VB7oAHaE9.jpeg,2,mucca
737,OIP-2S1aXxRySVIbHTSoGbrkIQHaFj.jpeg,2,mucca
738,OIP-2SxBWLq3JZHphB2xxkXI7QAAAA.jpeg,4,scoiattolo
739,OIP-2T1yupCVWmzn_mHjv6ohYQAAAA.jpeg,4,scoiattolo
740,OIP-2thBEWWxLiNfGmy06tJf0QHaE-.jpeg,2,mucca
741,OIP-2TINkS3ll-8tysV3MByFyAHaEy.jpeg,4,scoiattolo
742,OIP-2TJq1a5oDSMHM50S7F3E8wHaE6.jpeg,4,scoiattolo
743,OIP-2U8JK4owM9Ckp1pkZw4OMQHaE8.jpeg,0,elefante
744,OIP-2-uh3lgrxvGHLnTNECq_OgHaDf.jpeg,4,scoiattolo
745,OIP-2UhoxAp1zf5nB64TKmtZKQAAAA.jpeg,4,scoiattolo
746,OIP-2US-P_A_FNsJWVQ2JyleCAHaE8.jpeg,4,scoiattolo
747,OIP-2WD4daab_oEiWErY3Y0xoQHaFO.jpeg,2,mucca
748,OIP-2WW38bfYUTn0e5QGReVDqwHaFj.jpeg,3,pecora
749,OIP-2XuZ7u6C34dAVw6ze3fhVwHaFi.jpeg,0,elefante
750,OIP-2Y31zL184VBrX1ff5MCQ-wHaE9.jpeg,2,mucca
751,OIP-2y4H6kyhqdqiCJt4gg-aFgHaEo.jpeg,4,scoiattolo
752,OIP-2yetn7rpue58KZJkP0GtFQHaE8.jpeg,2,mucca
753,OIP-2YmpAg5l38zLknfZKAyEewAAAA.jpeg,3,pecora
754,OIP-2Z5nlZgwG9U7KQlYiPGj5gHaJA.jpeg,4,scoiattolo
755,OIP-2Za3Efda5EW3_xHQZ0wX4QHaD_.jpeg,4,scoiattolo
756,OIP-2ZvN0qpvnqlzo-VAxMcNjwHaFR.jpeg,2,mucca
757,OIP-3_CB5g7rHQMICdnQWE3txgHaFj.jpeg,1,farfalla
